,Lateral_ID (i),Customer_ID (k),Customer Anomaly Status x(i)(k),N(i),Lateral Anomaly Status x(i),Affected Customers s(i),~y(1)(ik),~y(2)(ik),~y(3)(ik),~y(4)(ik),~y(1)(i),~y(2)(i),~y(3)(i),~y(4)(i)
20621,1039,23,0,28,0,0,0,0,0,0,0,0,0,0
20622,1039,24,0,28,0,0,0,0,0,0,0,0,0,0
20623,1039,25,0,28,0,0,0,0,0,0,0,0,0,0
20624,1039,26,0,28,0,0,0,0,0,0,0,0,0,0
20625,1039,27,0,28,0,0,0,0,0,0,0,0,0,0
20626,1039,28,0,28,0,0,0,0,0,0,0,0,0,0
20627,1040,1,0,30,0,0,0,0,0,0,0,0,0,0
20628,1040,2,0,30,0,0,0,0,0,0,0,0,0,0
20629,1040,3,0,30,0,0,0,0,0,0,0,0,0,0
20630,1040,4,0,30,0,0,0,0,0,0,0,0,0,0
20631,1040,5,0,30,0,0,0,0,0,0,0,0,0,0
20632,1040,6,0,30,0,0,0,0,0,0,0,0,0,0
20633,1040,7,0,30,0,0,0,0,0,0,0,0,0,0
20634,1040,8,0,30,0,0,0,0,0,0,0,0,0,0
20635,1040,9,0,30,0,0,0,0,0,0,0,0,0,0
20636,1040,10,0,30,0,0,0,0,0,0,0,0,0,0
20637,1040,11,0,30,0,0,0,0,0,0,0,0,0,0
20638,1040,12,0,30,0,0,0,0,0,0,0,0,0,0
20639,1040,13,0,30,0,0,0,0,0,0,0,0,0,0
20640,1040,14,0,30,0,0,0,0,0,0,0,0,0,0
20641,1040,15,0,30,0,0,0,0,0,0,0,0,0,0
20642,1040,16,0,30,0,0,0,0,0,0,0,0,0,0
20643,1040,17,0,30,0,0,0,0,0,0,0,0,0,0
20644,1040,18,0,30,0,0,0,0,0,0,0,0,0,0
20645,1040,19,0,30,0,0,0,0,0,0,0,0,0,0
20646,1040,20,0,30,0,0,0,0,0,0,0,0,0,0
20647,1040,21,0,30,0,0,0,0,0,0,0,0,0,0
20648,1040,22,0,30,0,0,0,0,0,0,0,0,0,0
20649,1040,23,0,30,0,0,0,0,0,0,0,0,0,0
20650,1040,24,0,30,0,0,0,0,0,0,0,0,0,0
20651,1040,25,0,30,0,0,0,0,0,0,0,0,0,0
20652,1040,26,0,30,0,0,0,0,0,0,0,0,0,0
20653,1040,27,0,30,0,0,0,0,0,0,0,0,0,0
20654,1040,28,0,30,0,0,0,0,0,0,0,0,0,0
20655,1040,29,0,30,0,0,0,0,0,0,0,0,0,0
20656,1040,30,0,30,0,0,0,0,0,0,0,0,0,0
20657,1041,1,0,38,0,0,0,0,0,0,0,0,0,0
20658,1041,2,0,38,0,0,0,0,0,0,0,0,0,0
20659,1041,3,0,38,0,0,0,0,0,0,0,0,0,0
20660,1041,4,0,38,0,0,0,0,0,0,0,0,0,0
20661,1041,5,0,38,0,0,0,0,0,0,0,0,0,0
20662,1041,6,0,38,0,0,0,0,0,0,0,0,0,0
20663,1041,7,0,38,0,0,0,0,0,0,0,0,0,0
20664,1041,8,0,38,0,0,0,0,0,0,0,0,0,0
20665,1041,9,0,38,0,0,0,0,0,0,0,0,0,0
20666,1041,10,0,38,0,0,0,0,0,0,0,0,0,0
20667,1041,11,0,38,0,0,0,0,0,0,0,0,0,0
20668,1041,12,0,38,0,0,0,0,0,0,0,0,0,0
20669,1041,13,0,38,0,0,0,0,0,0,0,0,0,0
20670,1041,14,0,38,0,0,0,0,0,0,0,0,0,0
20671,1041,15,0,38,0,0,0,0,0,0,0,0,0,0
20672,1041,16,0,38,0,0,0,0,0,0,0,0,0,0
20673,1041,17,0,38,0,0,0,0,0,0,0,0,0,0
20674,1041,18,0,38,0,0,0,0,0,0,0,0,0,0
20675,1041,19,0,38,0,0,0,0,0,0,0,0,0,0
20676,1041,20,0,38,0,0,0,0,0,0,0,0,0,0
20677,1041,21,0,38,0,0,0,0,0,0,0,0,0,0
20678,1041,22,0,38,0,0,0,0,0,0,0,0,0,0
20679,1041,23,0,38,0,0,0,0,0,0,0,0,0,0
20680,1041,24,0,38,0,0,0,0,0,0,0,0,0,0
20681,1041,25,0,38,0,0,0,0,0,0,0,0,0,0
20682,1041,26,0,38,0,0,0,0,0,0,0,0,0,0
20683,1041,27,0,38,0,0,0,0,0,0,0,0,0,0
20684,1041,28,0,38,0,0,0,0,0,0,0,0,0,0
20685,1041,29,0,38,0,0,0,0,0,0,0,0,0,0
20686,1041,30,0,38,0,0,0,0,0,0,0,0,0,0
20687,1041,31,0,38,0,0,0,0,0,0,0,0,0,0
20688,1041,32,0,38,0,0,0,0,0,0,0,0,0,0
20689,1041,33,0,38,0,0,0,0,0,0,0,0,0,0
20690,1041,34,0,38,0,0,0,0,0,0,0,0,0,0
20691,1041,35,0,38,0,0,0,0,0,0,0,0,0,0
20692,1041,36,0,38,0,0,0,0,0,0,0,0,0,0
20693,1041,37,0,38,0,0,0,0,0,0,0,0,0,0
20694,1041,38,0,38,0,0,0,0,0,0,0,0,0,0
20695,1042,1,1,9,1,7,0,0,0,0,0,0,1,6
20696,1042,2,1,9,1,7,0,0,0,2,0,0,1,6
20697,1042,3,1,9,1,7,0,0,0,1,0,0,1,6
20698,1042,4,1,9,1,7,0,0,1,0,0,0,1,6
20699,1042,5,1,9,1,7,0,0,0,3,0,0,1,6
20700,1042,6,1,9,1,7,0,0,0,0,0,0,1,6
20701,1042,7,1,9,1,7,0,0,0,0,0,0,1,6
20702,1042,8,0,9,1,7,0,0,0,0,0,0,1,6
20703,1042,9,0,9,1,7,0,0,0,0,0,0,1,6
20704,1043,1,0,49,2,7,0,0,0,0,0,0,8,9
20705,1043,2,0,49,2,7,0,0,0,0,0,0,8,9
20706,1043,3,0,49,2,7,0,0,0,0,0,0,8,9
20707,1043,4,0,49,2,7,0,0,0,0,0,0,8,9
20708,1043,5,0,49,2,7,0,0,0,0,0,0,8,9
20709,1043,6,2,49,2,7,0,0,2,0,0,0,8,9
20710,1043,7,0,49,2,7,0,0,0,0,0,0,8,9
20711,1043,8,0,49,2,7,0,0,0,0,0,0,8,9
20712,1043,9,2,49,2,7,0,0,1,1,0,0,8,9
20713,1043,10,0,49,2,7,0,0,0,0,0,0,8,9
20714,1043,11,2,49,2,7,0,0,1,2,0,0,8,9
20715,1043,12,0,49,2,7,0,0,0,0,0,0,8,9
20716,1043,13,0,49,2,7,0,0,0,0,0,0,8,9
20717,1043,14,0,49,2,7,0,0,0,0,0,0,8,9
20718,1043,15,0,49,2,7,0,0,0,0,0,0,8,9
20719,1043,16,0,49,2,7,0,0,0,0,0,0,8,9
20720,1043,17,0,49,2,7,0,0,0,0,0,0,8,9
20721,1043,18,2,49,2,7,0,0,0,0,0,0,8,9
20722,1043,19,0,49,2,7,0,0,0,0,0,0,8,9
20723,1043,20,0,49,2,7,0,0,0,0,0,0,8,9
20724,1043,21,0,49,2,7,0,0,0,0,0,0,8,9
20725,1043,22,2,49,2,7,0,0,1,2,0,0,8,9
20726,1043,23,0,49,2,7,0,0,0,0,0,0,8,9
20727,1043,24,0,49,2,7,0,0,0,0,0,0,8,9
20728,1043,25,0,49,2,7,0,0,0,0,0,0,8,9
20729,1043,26,0,49,2,7,0,0,0,0,0,0,8,9
20730,1043,27,0,49,2,7,0,0,0,0,0,0,8,9
20731,1043,28,0,49,2,7,0,0,0,0,0,0,8,9
20732,1043,29,0,49,2,7,0,0,0,0,0,0,8,9
20733,1043,30,0,49,2,7,0,0,0,0,0,0,8,9
20734,1043,31,0,49,2,7,0,0,0,0,0,0,8,9
20735,1043,32,0,49,2,7,0,0,0,0,0,0,8,9
20736,1043,33,0,49,2,7,0,0,0,0,0,0,8,9
20737,1043,34,0,49,2,7,0,0,0,0,0,0,8,9
20738,1043,35,0,49,2,7,0,0,0,0,0,0,8,9
20739,1043,36,0,49,2,7,0,0,0,0,0,0,8,9
20740,1043,37,0,49,2,7,0,0,0,0,0,0,8,9
20741,1043,38,0,49,2,7,0,0,0,0,0,0,8,9
20742,1043,39,0,49,2,7,0,0,0,0,0,0,8,9
20743,1043,40,0,49,2,7,0,0,0,0,0,0,8,9
20744,1043,41,0,49,2,7,0,0,0,0,0,0,8,9
20745,1043,42,0,49,2,7,0,0,0,0,0,0,8,9
20746,1043,43,2,49,2,7,0,0,1,3,0,0,8,9
20747,1043,44,0,49,2,7,0,0,0,0,0,0,8,9
20748,1043,45,0,49,2,7,0,0,0,0,0,0,8,9
20749,1043,46,2,49,2,7,0,0,2,1,0,0,8,9
20750,1043,47,0,49,2,7,0,0,0,0,0,0,8,9
20751,1043,48,0,49,2,7,0,0,0,0,0,0,8,9
20752,1043,49,0,49,2,7,0,0,0,0,0,0,8,9
20753,1044,1,0,46,0,0,0,0,0,0,0,0,0,0
20754,1044,2,0,46,0,0,0,0,0,0,0,0,0,0
20755,1044,3,0,46,0,0,0,0,0,0,0,0,0,0
20756,1044,4,0,46,0,0,0,0,0,0,0,0,0,0
20757,1044,5,0,46,0,0,0,0,0,0,0,0,0,0
20758,1044,6,0,46,0,0,0,0,0,0,0,0,0,0
20759,1044,7,0,46,0,0,0,0,0,0,0,0,0,0
20760,1044,8,0,46,0,0,0,0,0,0,0,0,0,0
20761,1044,9,0,46,0,0,0,0,0,0,0,0,0,0
20762,1044,10,0,46,0,0,0,0,0,0,0,0,0,0
20763,1044,11,0,46,0,0,0,0,0,0,0,0,0,0
20764,1044,12,0,46,0,0,0,0,0,0,0,0,0,0
20765,1044,13,0,46,0,0,0,0,0,0,0,0,0,0
20766,1044,14,0,46,0,0,0,0,0,0,0,0,0,0
20767,1044,15,0,46,0,0,0,0,0,0,0,0,0,0
20768,1044,16,0,46,0,0,0,0,0,0,0,0,0,0
20769,1044,17,0,46,0,0,0,0,0,0,0,0,0,0
20770,1044,18,0,46,0,0,0,0,0,0,0,0,0,0
20771,1044,19,0,46,0,0,0,0,0,0,0,0,0,0
20772,1044,20,0,46,0,0,0,0,0,0,0,0,0,0
20773,1044,21,0,46,0,0,0,0,0,0,0,0,0,0
20774,1044,22,0,46,0,0,0,0,0,0,0,0,0,0
20775,1044,23,0,46,0,0,0,0,0,0,0,0,0,0
20776,1044,24,0,46,0,0,0,0,0,0,0,0,0,0
20777,1044,25,0,46,0,0,0,0,0,0,0,0,0,0
20778,1044,26,0,46,0,0,0,0,0,0,0,0,0,0
20779,1044,27,0,46,0,0,0,0,0,0,0,0,0,0
20780,1044,28,0,46,0,0,0,0,0,0,0,0,0,0
20781,1044,29,0,46,0,0,0,0,0,0,0,0,0,0
20782,1044,30,0,46,0,0,0,0,0,0,0,0,0,0
20783,1044,31,0,46,0,0,0,0,0,0,0,0,0,0
20784,1044,32,0,46,0,0,0,0,0,0,0,0,0,0
20785,1044,33,0,46,0,0,0,0,0,0,0,0,0,0
20786,1044,34,0,46,0,0,0,0,0,0,0,0,0,0
20787,1044,35,0,46,0,0,0,0,0,0,0,0,0,0
20788,1044,36,0,46,0,0,0,0,0,0,0,0,0,0
20789,1044,37,0,46,0,0,0,0,0,0,0,0,0,0
20790,1044,38,0,46,0,0,0,0,0,0,0,0,0,0
20791,1044,39,0,46,0,0,0,0,0,0,0,0,0,0
20792,1044,40,0,46,0,0,0,0,0,0,0,0,0,0
20793,1044,41,0,46,0,0,0,0,0,0,0,0,0,0
20794,1044,42,0,46,0,0,0,0,0,0,0,0,0,0
20795,1044,43,0,46,0,0,0,0,0,0,0,0,0,0
20796,1044,44,0,46,0,0,0,0,0,0,0,0,0,0
20797,1044,45,0,46,0,0,0,0,0,0,0,0,0,0
20798,1044,46,0,46,0,0,0,0,0,0,0,0,0,0
20799,1045,1,0,23,0,0,0,0,0,0,0,0,0,0
20800,1045,2,0,23,0,0,0,0,0,0,0,0,0,0
20801,1045,3,0,23,0,0,0,0,0,0,0,0,0,0
20802,1045,4,0,23,0,0,0,0,0,0,0,0,0,0
20803,1045,5,0,23,0,0,0,0,0,0,0,0,0,0
20804,1045,6,0,23,0,0,0,0,0,0,0,0,0,0
20805,1045,7,0,23,0,0,0,0,0,0,0,0,0,0
20806,1045,8,0,23,0,0,0,0,0,0,0,0,0,0
20807,1045,9,0,23,0,0,0,0,0,0,0,0,0,0
20808,1045,10,0,23,0,0,0,0,0,0,0,0,0,0
20809,1045,11,0,23,0,0,0,0,0,0,0,0,0,0
20810,1045,12,0,23,0,0,0,0,0,0,0,0,0,0
20811,1045,13,0,23,0,0,0,0,0,0,0,0,0,0
20812,1045,14,0,23,0,0,0,0,0,0,0,0,0,0
20813,1045,15,0,23,0,0,0,0,0,0,0,0,0,0
20814,1045,16,0,23,0,0,0,0,0,0,0,0,0,0
20815,1045,17,0,23,0,0,0,0,0,0,0,0,0,0
20816,1045,18,0,23,0,0,0,0,0,0,0,0,0,0
20817,1045,19,0,23,0,0,0,0,0,0,0,0,0,0
20818,1045,20,0,23,0,0,0,0,0,0,0,0,0,0
20819,1045,21,0,23,0,0,0,0,0,0,0,0,0,0
20820,1045,22,0,23,0,0,0,0,0,0,0,0,0,0
20821,1045,23,0,23,0,0,0,0,0,0,0,0,0,0
20822,1046,1,0,25,0,0,0,0,0,0,0,0,0,0
20823,1046,2,0,25,0,0,0,0,0,0,0,0,0,0
20824,1046,3,0,25,0,0,0,0,0,0,0,0,0,0
20825,1046,4,0,25,0,0,0,0,0,0,0,0,0,0
20826,1046,5,0,25,0,0,0,0,0,0,0,0,0,0
20827,1046,6,0,25,0,0,0,0,0,0,0,0,0,0
20828,1046,7,0,25,0,0,0,0,0,0,0,0,0,0
20829,1046,8,0,25,0,0,0,0,0,0,0,0,0,0
20830,1046,9,0,25,0,0,0,0,0,0,0,0,0,0
20831,1046,10,0,25,0,0,0,0,0,0,0,0,0,0
20832,1046,11,0,25,0,0,0,0,0,0,0,0,0,0
20833,1046,12,0,25,0,0,0,0,0,0,0,0,0,0
20834,1046,13,0,25,0,0,0,0,0,0,0,0,0,0
20835,1046,14,0,25,0,0,0,0,0,0,0,0,0,0
20836,1046,15,0,25,0,0,0,0,0,0,0,0,0,0
20837,1046,16,0,25,0,0,0,0,0,0,0,0,0,0
20838,1046,17,0,25,0,0,0,0,0,0,0,0,0,0
20839,1046,18,0,25,0,0,0,0,0,0,0,0,0,0
20840,1046,19,0,25,0,0,0,0,0,0,0,0,0,0
20841,1046,20,0,25,0,0,0,0,0,0,0,0,0,0
20842,1046,21,0,25,0,0,0,0,0,0,0,0,0,0
20843,1046,22,0,25,0,0,0,0,0,0,0,0,0,0
20844,1046,23,0,25,0,0,0,0,0,0,0,0,0,0
20845,1046,24,0,25,0,0,0,0,0,0,0,0,0,0
20846,1046,25,0,25,0,0,0,0,0,0,0,0,0,0
20847,1047,1,2,9,2,7,0,1,1,0,0,7,4,0
20848,1047,2,2,9,2,7,0,0,1,0,0,7,4,0
20849,1047,3,2,9,2,7,0,2,0,0,0,7,4,0
20850,1047,4,2,9,2,7,0,1,1,0,0,7,4,0
20851,1047,5,0,9,2,7,0,0,0,0,0,7,4,0
20852,1047,6,2,9,2,7,0,0,1,0,0,7,4,0
20853,1047,7,2,9,2,7,0,1,0,0,0,7,4,0
20854,1047,8,2,9,2,7,0,2,0,0,0,7,4,0
20855,1047,9,0,9,2,7,0,0,0,0,0,7,4,0
20856,1048,1,0,31,2,17,0,0,0,0,0,11,0,22
20857,1048,2,0,31,2,17,0,0,0,0,0,11,0,22
20858,1048,3,0,31,2,17,0,0,0,0,0,11,0,22
20859,1048,4,2,31,2,17,0,1,0,1,0,11,0,22
20860,1048,5,0,31,2,17,0,0,0,0,0,11,0,22
20861,1048,6,2,31,2,17,0,1,0,2,0,11,0,22
20862,1048,7,2,31,2,17,0,0,0,1,0,11,0,22
20863,1048,8,2,31,2,17,0,1,0,1,0,11,0,22
20864,1048,9,0,31,2,17,0,0,0,0,0,11,0,22
20865,1048,10,0,31,2,17,0,0,0,0,0,11,0,22
20866,1048,11,2,31,2,17,0,4,0,1,0,11,0,22
20867,1048,12,2,31,2,17,0,1,0,2,0,11,0,22
20868,1048,13,2,31,2,17,0,0,0,1,0,11,0,22
20869,1048,14,0,31,2,17,0,0,0,0,0,11,0,22
20870,1048,15,2,31,2,17,0,1,0,1,0,11,0,22
20871,1048,16,2,31,2,17,0,0,0,0,0,11,0,22
20872,1048,17,0,31,2,17,0,0,0,0,0,11,0,22
20873,1048,18,2,31,2,17,0,0,0,3,0,11,0,22
20874,1048,19,0,31,2,17,0,0,0,0,0,11,0,22
20875,1048,20,2,31,2,17,0,0,0,2,0,11,0,22
20876,1048,21,0,31,2,17,0,0,0,0,0,11,0,22
20877,1048,22,2,31,2,17,0,0,0,0,0,11,0,22
20878,1048,23,0,31,2,17,0,0,0,0,0,11,0,22
20879,1048,24,2,31,2,17,0,0,0,1,0,11,0,22
20880,1048,25,2,31,2,17,0,0,0,1,0,11,0,22
20881,1048,26,2,31,2,17,0,0,0,3,0,11,0,22
20882,1048,27,2,31,2,17,0,1,0,1,0,11,0,22
20883,1048,28,0,31,2,17,0,0,0,0,0,11,0,22
20884,1048,29,2,31,2,17,0,1,0,1,0,11,0,22
20885,1048,30,0,31,2,17,0,0,0,0,0,11,0,22
20886,1048,31,0,31,2,17,0,0,0,0,0,11,0,22
20887,1049,1,1,13,1,7,0,0,0,1,0,0,2,4
20888,1049,2,0,13,1,7,0,0,0,0,0,0,2,4
20889,1049,3,0,13,1,7,0,0,0,0,0,0,2,4
20890,1049,4,0,13,1,7,0,0,0,0,0,0,2,4
20891,1049,5,1,13,1,7,0,0,0,0,0,0,2,4
20892,1049,6,0,13,1,7,0,0,0,0,0,0,2,4
20893,1049,7,1,13,1,7,0,0,1,2,0,0,2,4
20894,1049,8,1,13,1,7,0,0,0,0,0,0,2,4
20895,1049,9,1,13,1,7,0,0,0,0,0,0,2,4
20896,1049,10,0,13,1,7,0,0,0,0,0,0,2,4
20897,1049,11,1,13,1,7,0,0,1,0,0,0,2,4
20898,1049,12,1,13,1,7,0,0,0,1,0,0,2,4
20899,1049,13,0,13,1,7,0,0,0,0,0,0,2,4
20900,1050,1,0,46,0,0,0,0,0,0,0,0,0,0
20901,1050,2,0,46,0,0,0,0,0,0,0,0,0,0
20902,1050,3,0,46,0,0,0,0,0,0,0,0,0,0
20903,1050,4,0,46,0,0,0,0,0,0,0,0,0,0
20904,1050,5,0,46,0,0,0,0,0,0,0,0,0,0
20905,1050,6,0,46,0,0,0,0,0,0,0,0,0,0
20906,1050,7,0,46,0,0,0,0,0,0,0,0,0,0
20907,1050,8,0,46,0,0,0,0,0,0,0,0,0,0
20908,1050,9,0,46,0,0,0,0,0,0,0,0,0,0
20909,1050,10,0,46,0,0,0,0,0,0,0,0,0,0
20910,1050,11,0,46,0,0,0,0,0,0,0,0,0,0
20911,1050,12,0,46,0,0,0,0,0,0,0,0,0,0
20912,1050,13,0,46,0,0,0,0,0,0,0,0,0,0
20913,1050,14,0,46,0,0,0,0,0,0,0,0,0,0
20914,1050,15,0,46,0,0,0,0,0,0,0,0,0,0
20915,1050,16,0,46,0,0,0,0,0,0,0,0,0,0
20916,1050,17,0,46,0,0,0,0,0,0,0,0,0,0
20917,1050,18,0,46,0,0,0,0,0,0,0,0,0,0
20918,1050,19,0,46,0,0,0,0,0,0,0,0,0,0
20919,1050,20,0,46,0,0,0,0,0,0,0,0,0,0
20920,1050,21,0,46,0,0,0,0,0,0,0,0,0,0
20921,1050,22,0,46,0,0,0,0,0,0,0,0,0,0
20922,1050,23,0,46,0,0,0,0,0,0,0,0,0,0
20923,1050,24,0,46,0,0,0,0,0,0,0,0,0,0
20924,1050,25,0,46,0,0,0,0,0,0,0,0,0,0
20925,1050,26,0,46,0,0,0,0,0,0,0,0,0,0
20926,1050,27,0,46,0,0,0,0,0,0,0,0,0,0
20927,1050,28,0,46,0,0,0,0,0,0,0,0,0,0
20928,1050,29,0,46,0,0,0,0,0,0,0,0,0,0
20929,1050,30,0,46,0,0,0,0,0,0,0,0,0,0
20930,1050,31,0,46,0,0,0,0,0,0,0,0,0,0
20931,1050,32,0,46,0,0,0,0,0,0,0,0,0,0
20932,1050,33,0,46,0,0,0,0,0,0,0,0,0,0
20933,1050,34,0,46,0,0,0,0,0,0,0,0,0,0
20934,1050,35,0,46,0,0,0,0,0,0,0,0,0,0
20935,1050,36,0,46,0,0,0,0,0,0,0,0,0,0
20936,1050,37,0,46,0,0,0,0,0,0,0,0,0,0
20937,1050,38,0,46,0,0,0,0,0,0,0,0,0,0
20938,1050,39,0,46,0,0,0,0,0,0,0,0,0,0
20939,1050,40,0,46,0,0,0,0,0,0,0,0,0,0
20940,1050,41,0,46,0,0,0,0,0,0,0,0,0,0
20941,1050,42,0,46,0,0,0,0,0,0,0,0,0,0
20942,1050,43,0,46,0,0,0,0,0,0,0,0,0,0
20943,1050,44,0,46,0,0,0,0,0,0,0,0,0,0
20944,1050,45,0,46,0,0,0,0,0,0,0,0,0,0
20945,1050,46,0,46,0,0,0,0,0,0,0,0,0,0
20946,1051,1,0,25,0,0,0,0,0,0,0,0,0,0
20947,1051,2,0,25,0,0,0,0,0,0,0,0,0,0
20948,1051,3,0,25,0,0,0,0,0,0,0,0,0,0
20949,1051,4,0,25,0,0,0,0,0,0,0,0,0,0
20950,1051,5,0,25,0,0,0,0,0,0,0,0,0,0
20951,1051,6,0,25,0,0,0,0,0,0,0,0,0,0
20952,1051,7,0,25,0,0,0,0,0,0,0,0,0,0
20953,1051,8,0,25,0,0,0,0,0,0,0,0,0,0
20954,1051,9,0,25,0,0,0,0,0,0,0,0,0,0
20955,1051,10,0,25,0,0,0,0,0,0,0,0,0,0
20956,1051,11,0,25,0,0,0,0,0,0,0,0,0,0
20957,1051,12,0,25,0,0,0,0,0,0,0,0,0,0
20958,1051,13,0,25,0,0,0,0,0,0,0,0,0,0
20959,1051,14,0,25,0,0,0,0,0,0,0,0,0,0
20960,1051,15,0,25,0,0,0,0,0,0,0,0,0,0
20961,1051,16,0,25,0,0,0,0,0,0,0,0,0,0
20962,1051,17,0,25,0,0,0,0,0,0,0,0,0,0
20963,1051,18,0,25,0,0,0,0,0,0,0,0,0,0
20964,1051,19,0,25,0,0,0,0,0,0,0,0,0,0
20965,1051,20,0,25,0,0,0,0,0,0,0,0,0,0
20966,1051,21,0,25,0,0,0,0,0,0,0,0,0,0
20967,1051,22,0,25,0,0,0,0,0,0,0,0,0,0
20968,1051,23,0,25,0,0,0,0,0,0,0,0,0,0
20969,1051,24,0,25,0,0,0,0,0,0,0,0,0,0
20970,1051,25,0,25,0,0,0,0,0,0,0,0,0,0
20971,1052,1,0,43,0,0,0,0,0,0,0,0,0,0
20972,1052,2,0,43,0,0,0,0,0,0,0,0,0,0
20973,1052,3,0,43,0,0,0,0,0,0,0,0,0,0
20974,1052,4,0,43,0,0,0,0,0,0,0,0,0,0
20975,1052,5,0,43,0,0,0,0,0,0,0,0,0,0
20976,1052,6,0,43,0,0,0,0,0,0,0,0,0,0
20977,1052,7,0,43,0,0,0,0,0,0,0,0,0,0
20978,1052,8,0,43,0,0,0,0,0,0,0,0,0,0
20979,1052,9,0,43,0,0,0,0,0,0,0,0,0,0
20980,1052,10,0,43,0,0,0,0,0,0,0,0,0,0
20981,1052,11,0,43,0,0,0,0,0,0,0,0,0,0
20982,1052,12,0,43,0,0,0,0,0,0,0,0,0,0
20983,1052,13,0,43,0,0,0,0,0,0,0,0,0,0
20984,1052,14,0,43,0,0,0,0,0,0,0,0,0,0
20985,1052,15,0,43,0,0,0,0,0,0,0,0,0,0
20986,1052,16,0,43,0,0,0,0,0,0,0,0,0,0
20987,1052,17,0,43,0,0,0,0,0,0,0,0,0,0
20988,1052,18,0,43,0,0,0,0,0,0,0,0,0,0
20989,1052,19,0,43,0,0,0,0,0,0,0,0,0,0
20990,1052,20,0,43,0,0,0,0,0,0,0,0,0,0
20991,1052,21,0,43,0,0,0,0,0,0,0,0,0,0
20992,1052,22,0,43,0,0,0,0,0,0,0,0,0,0
20993,1052,23,0,43,0,0,0,0,0,0,0,0,0,0
20994,1052,24,0,43,0,0,0,0,0,0,0,0,0,0
20995,1052,25,0,43,0,0,0,0,0,0,0,0,0,0
20996,1052,26,0,43,0,0,0,0,0,0,0,0,0,0
20997,1052,27,0,43,0,0,0,0,0,0,0,0,0,0
20998,1052,28,0,43,0,0,0,0,0,0,0,0,0,0
20999,1052,29,0,43,0,0,0,0,0,0,0,0,0,0
21000,1052,30,0,43,0,0,0,0,0,0,0,0,0,0
21001,1052,31,0,43,0,0,0,0,0,0,0,0,0,0
21002,1052,32,0,43,0,0,0,0,0,0,0,0,0,0
21003,1052,33,0,43,0,0,0,0,0,0,0,0,0,0
21004,1052,34,0,43,0,0,0,0,0,0,0,0,0,0
21005,1052,35,0,43,0,0,0,0,0,0,0,0,0,0
21006,1052,36,0,43,0,0,0,0,0,0,0,0,0,0
21007,1052,37,0,43,0,0,0,0,0,0,0,0,0,0
21008,1052,38,0,43,0,0,0,0,0,0,0,0,0,0
21009,1052,39,0,43,0,0,0,0,0,0,0,0,0,0
21010,1052,40,0,43,0,0,0,0,0,0,0,0,0,0
21011,1052,41,0,43,0,0,0,0,0,0,0,0,0,0
21012,1052,42,0,43,0,0,0,0,0,0,0,0,0,0
21013,1052,43,0,43,0,0,0,0,0,0,0,0,0,0
21014,1054,1,0,17,0,0,0,0,0,0,0,0,0,0
21015,1054,2,0,17,0,0,0,0,0,0,0,0,0,0
21016,1054,3,0,17,0,0,0,0,0,0,0,0,0,0
21017,1054,4,0,17,0,0,0,0,0,0,0,0,0,0
21018,1054,5,0,17,0,0,0,0,0,0,0,0,0,0
21019,1054,6,0,17,0,0,0,0,0,0,0,0,0,0
21020,1054,7,0,17,0,0,0,0,0,0,0,0,0,0
21021,1054,8,0,17,0,0,0,0,0,0,0,0,0,0
21022,1054,9,0,17,0,0,0,0,0,0,0,0,0,0
21023,1054,10,0,17,0,0,0,0,0,0,0,0,0,0
21024,1054,11,0,17,0,0,0,0,0,0,0,0,0,0
21025,1054,12,0,17,0,0,0,0,0,0,0,0,0,0
21026,1054,13,0,17,0,0,0,0,0,0,0,0,0,0
21027,1054,14,0,17,0,0,0,0,0,0,0,0,0,0
21028,1054,15,0,17,0,0,0,0,0,0,0,0,0,0
21029,1054,16,0,17,0,0,0,0,0,0,0,0,0,0
21030,1054,17,0,17,0,0,0,0,0,0,0,0,0,0
21031,1055,1,0,41,1,7,0,0,0,0,0,0,1,5
21032,1055,2,0,41,1,7,0,0,0,0,0,0,1,5
21033,1055,3,0,41,1,7,0,0,0,0,0,0,1,5
21034,1055,4,0,41,1,7,0,0,0,0,0,0,1,5
21035,1055,5,1,41,1,7,0,0,0,0,0,0,1,5
21036,1055,6,0,41,1,7,0,0,0,0,0,0,1,5
21037,1055,7,1,41,1,7,0,0,0,1,0,0,1,5
21038,1055,8,1,41,1,7,0,0,0,1,0,0,1,5
21039,1055,9,0,41,1,7,0,0,0,0,0,0,1,5
21040,1055,10,0,41,1,7,0,0,0,0,0,0,1,5
21041,1055,11,0,41,1,7,0,0,0,0,0,0,1,5
21042,1055,12,0,41,1,7,0,0,0,0,0,0,1,5
21043,1055,13,0,41,1,7,0,0,0,0,0,0,1,5
21044,1055,14,0,41,1,7,0,0,0,0,0,0,1,5
21045,1055,15,1,41,1,7,0,0,1,1,0,0,1,5
21046,1055,16,0,41,1,7,0,0,0,0,0,0,1,5
21047,1055,17,0,41,1,7,0,0,0,0,0,0,1,5
21048,1055,18,0,41,1,7,0,0,0,0,0,0,1,5
21049,1055,19,0,41,1,7,0,0,0,0,0,0,1,5
21050,1055,20,0,41,1,7,0,0,0,0,0,0,1,5
21051,1055,21,0,41,1,7,0,0,0,0,0,0,1,5
21052,1055,22,0,41,1,7,0,0,0,0,0,0,1,5
21053,1055,23,0,41,1,7,0,0,0,0,0,0,1,5
